trip_distance(km),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation
1,0.12,Summer tires,1,0,0,Normal,12.0,0,0,17.0,-4.8
20,1.76,Summer tires,1,1,1,Normal,8.8,0,1,56.0,-8.0
20,3.86,Summer tires,1,1,1,Normal,19.3,0,1,49.0,2.5
75,7.35,Summer tires,1,0,1,Normal,8.9,0,0,43.0,-7.9
72,12.0,Summer tires,1,0,1,Normal,16.0,0,0,41.0,-0.8
1,0.2,Summer tires,1,0,0,Normal,20.3,0,0,15.0,3.5
20,1.86,Summer tires,1,1,1,Normal,9.3,0,0,28.0,-7.5
1,0.26,Summer tires,1,0,0,Fast,26.7,0,0,4.0,9.9
20,3.68,Summer tires,1,1,1,Normal,18.4,0,0,47.0,1.6
28,2.77,Summer tires,0,0,1,Moderate,9.9,1,0,21.0,-6.9
20,1.82,Summer tires,1,1,1,Moderate,9.1,1,0,38.0,-7.7
20,3.6,Summer tires,1,1,1,Moderate,18.0,1,0,38.0,1.2
21,1.57,Summer tires,1,0,1,Moderate,7.5,0,0,33.0,-9.3
12,1.12,Summer tires,1,1,0,Moderate,9.4,0,0,37.0,-7.4
20,3.6,Summer tires,1,1,1,Moderate,18.0,0,0,33.0,1.2
2,0.22,Summer tires,1,0,0,Moderate,11.2,0,0,20.0,-5.6
20,1.64,Summer tires,1,1,1,Moderate,8.4,0,0,49.0,-8.4
20,3.54,Summer tires,1,1,1,Moderate,17.7,0,0,51.0,0.9
72,8.78,Summer tires,0,1,1,Moderate,12.2,0,0,53.0,-4.6
50,4.65,Summer tires,1,1,1,Moderate,9.3,0,0,51.0,-7.5
20,3.58,Summer tires,1,1,1,Moderate,17.9,0,0,45.0,1.1
2,0.36,Summer tires,1,0,0,Normal,18.1,0,0,9.0,1.3
242,33.15,Summer tires,0,1,1,Normal,13.7,0,0,67.0,-3.1
15,2.04,Summer tires,1,1,0,Normal,13.6,0,0,51.0,-3.2
61,8.17,Summer tires,1,1,1,Normal,13.4,0,0,51.0,-3.4
14,1.91,Summer tires,1,0,1,Normal,13.7,0,0,62.0,-3.1
14,2.05,Summer tires,1,0,1,Normal,14.7,0,0,61.0,-2.1
261,34.97,Summer tires,0,1,1,Normal,13.4,0,0,63.0,-3.4
20,2.18,Summer tires,1,1,1,Fast,10.9,0,0,28.0,-5.9
20,3.76,Summer tires,1,1,1,Moderate,18.8,0,0,31.0,2.0
20,1.4,Summer tires,1,1,1,Moderate,7.0,0,0,34.0,-9.8
20,4.2,Summer tires,1,1,1,Fast,21.0,0,0,43.0,4.2
20,1.46,Summer tires,1,1,1,Moderate,7.3,0,0,47.0,-9.5
20,3.94,Summer tires,1,1,1,Moderate,19.7,0,0,37.0,2.9
20,1.54,Summer tires,1,1,1,Moderate,7.7,0,0,45.0,-9.1
20,3.54,Summer tires,1,1,1,Moderate,17.7,0,0,48.0,0.9
167,18.5,Summer tires,0,1,1,Moderate,11.1,0,0,62.0,-5.7
1,0.09,Summer tires,1,0,0,Moderate,8.8,0,0,16.0,-8.0
5,0.66,Summer tires,1,0,0,Moderate,13.3,0,0,29.0,-3.5
181,22.8,Summer tires,1,1,1,Moderate,12.6,0,0,62.0,-4.2
21,1.57,Summer tires,1,0,1,Moderate,7.5,0,0,29.0,-9.3
20,3.54,Summer tires,1,1,1,Moderate,17.7,0,0,43.0,0.9
20,1.58,Summer tires,1,1,1,Moderate,7.9,0,0,43.0,-8.9
20,3.88,Summer tires,1,1,1,Moderate,19.4,1,0,37.0,2.6
1,0.11,Summer tires,1,0,0,Moderate,10.5,0,0,13.0,-6.3
20,1.66,Summer tires,1,1,1,Moderate,8.3,0,0,41.0,-8.5
20,3.94,Summer tires,1,1,1,Moderate,19.7,1,0,40.0,2.9
7,1.02,Summer tires,1,0,0,Normal,14.6,0,0,29.0,-2.2
21,1.47,Summer tires,1,0,1,Moderate,7.0,0,0,33.0,-9.8
13,1.43,Summer tires,1,1,0,Moderate,11.0,0,0,36.0,-5.8
20,3.78,Summer tires,1,1,1,Moderate,18.9,0,0,35.0,2.1
20,2.4,Summer tires,1,1,1,Moderate,12.0,0,0,30.0,-4.8
20,3.96,Summer tires,1,1,1,Moderate,19.8,0,0,41.0,3.0
12,1.75,Summer tires,1,0,0,Normal,14.6,0,0,28.0,-2.2
4,0.58,Summer tires,1,0,0,Normal,14.4,0,0,33.0,-2.4
7,0.97,Summer tires,1,0,0,Normal,13.8,0,0,25.0,-3.0
2,0.22,Summer tires,1,0,0,Moderate,10.9,0,0,17.0,-5.9
11,1.16,Summer tires,1,1,0,Moderate,10.6,1,0,41.0,-6.2
21,1.42,Summer tires,1,0,1,Moderate,6.8,0,0,32.0,-10.0
20,3.54,Summer tires,1,1,1,Moderate,17.7,1,0,49.0,0.9
36,3.99,Summer tires,1,1,1,Moderate,11.1,1,0,27.0,-5.7
20,3.46,Summer tires,1,1,1,Moderate,17.3,0,0,42.0,0.5
2,0.18,Summer tires,1,0,0,Moderate,9.1,0,0,27.0,-7.7
20,1.54,Summer tires,1,1,1,Moderate,7.7,0,0,43.0,-9.1
20,3.32,Summer tires,1,1,1,Moderate,16.6,0,0,49.0,-0.2
6,0.89,Summer tires,1,0,0,Moderate,14.9,0,0,23.0,-1.9
23,2.18,Summer tires,1,1,1,Moderate,9.5,0,0,23.0,-7.3
20,3.5,Summer tires,1,1,1,Moderate,17.5,0,0,46.0,0.7
20,1.96,Summer tires,1,1,1,Normal,9.8,0,0,42.0,-7.0
20,3.64,Summer tires,1,1,1,Moderate,18.2,0,0,54.0,1.4
53,6.3,Summer tires,1,1,0,Moderate,11.9,1,0,60.0,-4.9
24,3.36,Summer tires,1,1,0,Normal,14.0,1,0,57.0,-2.8
26,3.12,Summer tires,1,1,0,Normal,12.5,1,0,41.0,-4.3
2,0.22,Summer tires,1,0,0,Normal,11.1,0,0,16.0,-5.7
2,0.39,Summer tires,1,0,0,Fast,19.6,1,0,17.0,2.8
2,0.22,Summer tires,1,0,0,Normal,11.1,0,0,16.0,-5.7
20,1.58,Summer tires,1,1,1,Moderate,7.9,0,0,43.0,-8.9
20,3.59,Summer tires,1,1,1,Moderate,17.9,0,0,47.0,1.1
21,1.24,Summer tires,1,0,1,Moderate,5.9,0,0,35.0,-10.9
11,1.21,Summer tires,1,1,0,Moderate,11.0,0,0,37.0,-5.8
20,3.32,Summer tires,1,1,1,Moderate,16.6,0,0,47.0,-0.2
7,0.81,Summer tires,1,0,0,Normal,11.5,0,0,29.0,-5.3
20,1.88,Summer tires,1,1,1,Fast,9.4,0,0,38.0,-7.4
20,3.6,Summer tires,1,1,1,Normal,18.0,0,0,56.0,1.2
10,1.42,Summer tires,1,0,0,Normal,14.2,0,0,28.0,-2.6
22,1.83,Summer tires,1,1,1,Moderate,8.3,0,0,43.0,-8.5
20,3.22,Summer tires,1,1,1,Moderate,16.1,0,0,48.0,-0.7
20,1.36,Summer tires,1,1,1,Moderate,6.8,0,0,49.0,-10.0
1,0.09,Summer tires,1,0,0,Moderate,9.1,0,0,13.0,-7.7
20,3.44,Summer tires,1,1,1,Moderate,17.2,0,0,46.0,0.4
23,2.74,Summer tires,1,1,0,Normal,11.9,0,0,51.0,-4.9
24,3.28,Summer tires,0,1,0,Normal,13.7,0,0,60.0,-3.1
26,2.93,Summer tires,1,0,0,Normal,11.3,0,0,30.0,-5.5
20,1.6,Summer tires,1,1,1,Moderate,8.0,0,0,48.0,-8.8
20,3.34,Summer tires,1,1,1,Moderate,16.7,0,0,49.0,-0.1
33,2.67,Summer tires,1,0,1,Moderate,8.1,0,0,40.0,-8.7
20,3.34,Summer tires,1,1,1,Moderate,16.7,0,0,52.0,-0.1
20,1.56,Summer tires,1,1,1,Moderate,7.8,0,0,38.0,-9.0
20,3.16,Summer tires,1,1,1,Moderate,15.8,0,0,48.0,-1.0
8,0.75,Summer tires,1,0,0,Moderate,9.4,0,0,16.0,-7.4
20,1.48,Summer tires,1,1,1,Moderate,7.4,0,0,40.0,-9.4
20,3.42,Summer tires,1,1,1,Moderate,17.1,0,0,50.0,0.3
5,0.54,Summer tires,1,0,0,Moderate,10.7,0,0,14.0,-6.1
23,2.07,Summer tires,1,1,1,Normal,9.0,0,0,35.0,-7.8
20,3.62,Summer tires,1,1,1,Normal,18.1,0,0,53.0,1.3
22,2.64,Summer tires,1,0,1,Fast,12.0,0,0,24.0,-4.8
128,16.12,Summer tires,0,1,1,Normal,12.6,0,0,58.0,-4.2
168,21.16,Summer tires,0,1,1,Moderate,12.6,1,0,45.0,-4.2
5,0.71,Summer tires,1,0,0,Normal,14.3,0,0,25.0,-2.5
159,18.76,Summer tires,0,1,1,Normal,11.8,0,0,52.0,-5.0
21,1.47,Summer tires,1,0,1,Moderate,7.0,0,0,39.0,-9.8
11,1.31,Summer tires,1,1,0,Moderate,11.9,0,0,35.0,-4.9
20,3.58,Summer tires,1,1,1,Moderate,17.9,0,0,47.0,1.1
20,3.06,Summer tires,1,1,1,Fast,56.0,0,0,56.0,39.2
39,4.37,Summer tires,1,0,1,Normal,11.2,0,0,52.0,-5.6
20,3.64,Summer tires,1,1,1,Normal,18.2,0,0,50.0,1.4
1,0.17,Summer tires,1,0,0,Normal,16.9,0,0,13.0,0.1
20,2.04,Summer tires,1,1,1,Normal,10.2,0,0,50.0,-6.6
20,3.7,Summer tires,1,1,1,Normal,18.5,0,0,48.0,1.7
8,1.13,Summer tires,1,0,0,Moderate,14.2,0,0,25.0,-2.6
22,1.84,Summer tires,1,1,1,Moderate,8.4,0,0,42.0,-8.4
20,3.46,Summer tires,1,1,1,Moderate,17.3,0,0,49.0,0.5
20,3.6,Summer tires,1,1,1,Normal,18.0,0,0,39.0,1.2
33,2.73,Summer tires,1,0,1,Normal,8.3,0,0,32.0,-8.5
143,18.01,Summer tires,0,1,1,Normal,12.6,1,0,42.0,-4.2
43,3.87,Summer tires,1,1,0,Moderate,9.0,0,0,37.0,-7.8
20,3.54,Summer tires,1,1,1,Normal,17.7,0,0,50.0,0.9
20,2.0,Summer tires,1,1,1,Normal,10.0,0,0,38.0,-6.8
20,1.62,Summer tires,1,1,1,Normal,8.1,0,0,53.0,-8.7
21,3.49,Summer tires,1,1,1,Moderate,16.6,0,0,53.0,-0.2
20,1.5,Summer tires,1,1,1,Moderate,7.5,0,0,46.0,-9.3
21,3.59,Summer tires,1,1,1,Moderate,17.1,0,0,41.0,0.3
1,0.15,Summer tires,1,0,0,Moderate,15.8,0,0,16.0,-1.0
21,1.53,Summer tires,1,1,1,Moderate,7.3,0,0,59.0,-9.5
20,3.38,Summer tires,1,1,1,Normal,16.9,0,0,49.0,0.1
20,1.66,Summer tires,1,1,1,Normal,8.3,0,0,59.0,-8.5
20,3.44,Summer tires,1,1,1,Moderate,17.2,0,0,48.0,0.4
239,30.11,Summer tires,0,1,1,Moderate,12.6,1,0,51.0,-4.2
1,0.13,Summer tires,1,0,0,Moderate,13.1,0,0,14.0,-3.7
241,30.12,Summer tires,1,1,0,Moderate,12.5,1,0,63.0,-4.3
89,11.03,Summer tires,0,1,0,Normal,12.4,0,0,46.0,-4.4
24,2.83,Summer tires,1,0,1,Moderate,11.8,0,0,28.0,-5.0
5,0.6,Summer tires,1,0,0,Moderate,12.0,0,0,2.0,-4.8
20,1.48,Summer tires,1,1,1,Moderate,7.4,0,0,46.0,-9.4
20,3.48,Summer tires,1,1,1,Moderate,17.4,0,0,49.0,0.6
20,1.46,Summer tires,1,1,1,Moderate,7.3,0,0,48.0,-9.5
20,3.42,Summer tires,1,1,1,Moderate,17.1,0,0,44.0,0.3
20,1.66,Summer tires,1,1,1,Moderate,8.3,0,0,45.0,-8.5
20,3.62,Summer tires,1,1,1,Moderate,18.1,0,0,49.0,1.3
2,0.33,Summer tires,1,0,0,Moderate,16.9,0,0,24.0,0.1
21,2.05,Summer tires,1,1,1,Moderate,9.8,0,0,49.0,-7.0
20,3.58,Summer tires,1,1,1,Moderate,17.9,0,0,45.0,1.1
20,2.14,Summer tires,1,1,1,Normal,10.7,0,0,56.0,-6.1
20,3.9,Summer tires,1,1,1,Normal,19.5,0,0,50.0,2.7
103,14.3,Summer tires,0,1,0,Normal,13.9,0,1,54.0,-2.9
23,2.8,Summer tires,1,0,1,Moderate,12.2,0,0,41.0,-4.6
20,2.32,Summer tires,1,1,1,Fast,11.6,0,0,33.0,-5.2
4,0.51,Summer tires,1,0,0,Moderate,12.8,0,0,24.0,-4.0
20,3.84,Summer tires,1,1,1,Moderate,19.2,0,0,47.0,2.4
8,1.08,Summer tires,1,0,0,Normal,13.6,0,0,22.0,-3.2
2,0.21,Summer tires,1,0,0,Normal,10.5,0,0,18.0,-6.3
20,1.7,Summer tires,1,1,1,Moderate,8.5,0,0,45.0,-8.3
20,3.86,Summer tires,1,1,1,Moderate,19.3,0,0,15.0,2.5
20,1.62,Summer tires,1,1,1,Moderate,8.1,1,0,46.0,-8.7
6,0.62,Summer tires,1,0,0,Moderate,10.3,1,0,23.0,-6.5
20,3.68,Summer tires,1,1,1,Moderate,18.4,1,0,46.0,1.6
8,1.04,Summer tires,1,0,0,Normal,13.0,0,0,30.0,-3.8
2,0.2,Summer tires,1,0,0,Moderate,10.2,0,0,19.0,-6.6
20,1.8,Summer tires,1,1,1,Moderate,9.0,0,0,33.0,-7.8
20,3.52,Summer tires,1,1,1,Moderate,17.6,0,0,52.0,0.8
26,2.57,Summer tires,1,1,1,Moderate,9.9,0,0,42.0,-6.9
20,3.42,Summer tires,1,1,1,Moderate,17.1,0,0,39.0,0.3
71,9.01,Summer tires,0,1,0,Normal,12.7,0,0,63.0,-4.1
71,8.09,Summer tires,0,1,0,Moderate,11.4,0,0,53.0,-5.4
5,0.47,Summer tires,1,0,0,Moderate,9.4,0,0,21.0,-7.4
20,1.28,Summer tires,1,1,1,Moderate,6.4,0,0,46.0,-10.4
7,0.6,Summer tires,1,0,0,Moderate,8.7,0,0,15.0,-8.1
20,3.66,Summer tires,1,1,1,Normal,18.3,0,0,35.0,1.5
20,2.16,Summer tires,1,1,1,Moderate,10.8,0,0,43.0,-6.0
7,0.94,Summer tires,1,0,0,Moderate,13.4,0,0,26.0,-3.4
5,0.47,Summer tires,1,0,0,Moderate,9.5,0,0,22.0,-7.3
20,3.54,Summer tires,1,1,1,Moderate,17.7,0,0,48.0,0.9
22,1.94,Summer tires,1,1,1,Normal,8.8,0,0,36.0,-8.0
20,3.7,Summer tires,1,1,1,Normal,18.4,0,0,46.0,1.6
42,6.38,Summer tires,0,1,0,Fast,15.2,0,0,47.0,-1.6
48,5.56,Summer tires,1,0,1,Moderate,11.6,0,0,35.0,-5.2
20,3.5,Summer tires,1,1,1,Moderate,17.5,0,0,49.0,0.7
20,1.62,Summer tires,1,1,1,Moderate,8.1,0,0,48.0,-8.7
20,3.48,Summer tires,1,1,1,Moderate,17.4,0,0,48.0,0.6
6,0.75,Summer tires,1,0,0,Moderate,12.6,0,0,21.0,-4.2
13,1.4,Summer tires,0,0,1,Moderate,10.8,0,0,23.0,-6.0
198,21.78,Summer tires,0,1,0,Moderate,11.0,0,0,59.0,-5.8
242,26.86,Summer tires,0,1,1,Moderate,11.1,0,0,47.0,-5.7
5,0.68,Summer tires,1,0,0,Moderate,13.6,0,0,12.0,-3.2
20,1.52,Summer tires,1,1,1,Moderate,7.6,0,0,49.0,-9.2
20,3.38,Summer tires,1,1,1,Moderate,16.9,0,0,46.0,0.1
2,0.29,Summer tires,1,0,0,Moderate,14.4,0,0,23.0,-2.4
20,7.9,Summer tires,1,1,1,Moderate,7.9,0,0,39.0,-8.9
20,3.75,Summer tires,1,1,1,Moderate,18.7,0,0,43.0,1.9
20,1.46,Summer tires,1,1,1,Moderate,7.3,0,0,44.0,-9.5
20,3.54,Summer tires,1,1,1,Moderate,17.7,0,0,45.0,0.9
10,1.32,Summer tires,1,0,0,Normal,13.2,0,0,15.0,-3.6
103,14.73,Summer tires,0,1,0,Normal,14.3,0,0,50.0,-2.5
20,1.58,Summer tires,1,1,1,Moderate,7.9,0,0,44.0,-8.9
20,3.64,Summer tires,1,1,1,Moderate,18.2,0,0,47.0,1.4
20,2.1,Summer tires,1,1,1,Moderate,10.5,0,0,30.0,-6.3
20,3.58,Summer tires,1,1,1,Moderate,17.9,0,0,45.0,1.1
20,1.6,Summer tires,1,1,1,Moderate,8.0,0,0,47.0,-8.8
20,3.58,Summer tires,1,1,1,Moderate,17.9,0,0,47.0,1.1
8,1.11,Summer tires,1,0,0,Moderate,13.9,0,0,23.0,-2.9
21,2.63,Summer tires,0,0,1,Moderate,12.5,0,0,32.0,-4.3
2,0.21,Summer tires,1,0,0,Moderate,10.5,0,0,19.0,-6.3
2,0.28,Summer tires,1,0,0,Moderate,14.0,0,0,12.0,-2.8
589,75.98,Summer tires,0,1,0,Moderate,12.9,0,0,68.0,-3.9
1,0.12,Summer tires,1,0,0,Moderate,15.5,0,0,14.0,-1.3
5,0.68,Summer tires,1,0,0,Moderate,13.5,0,0,15.0,-3.3
11,1.28,Summer tires,1,0,0,Moderate,11.6,0,0,18.0,-5.2
4,0.68,Summer tires,0,1,0,Fast,17.0,0,0,14.0,0.2
8,1.13,Summer tires,1,0,0,Normal,14.1,0,0,12.0,-2.7
25,3.53,Summer tires,1,0,0,Normal,14.1,0,0,12.0,-2.7
2,0.25,Summer tires,1,0,0,Moderate,12.5,0,0,17.0,-4.3
451,51.41,Summer tires,0,1,0,Moderate,11.4,0,0,60.0,-5.4
130,18.07,Summer tires,0,0,1,Moderate,13.9,0,0,66.0,-2.9
20,1.66,Summer tires,1,1,1,Moderate,8.3,0,0,47.0,-8.5
20,3.7,Summer tires,1,1,1,Moderate,18.5,0,0,47.0,1.7
8,1.12,Summer tires,1,0,0,Moderate,14.0,0,0,28.0,-2.8
11,2.7,Summer tires,1,0,0,Normal,18.0,0,0,11.0,1.2
2,0.55,Summer tires,1,0,1,Normal,27.5,0,0,6.0,10.7
4,0.5,Summer tires,1,0,0,Moderate,12.4,0,0,23.0,-4.4
2,0.33,Summer tires,0,1,1,Moderate,16.4,0,0,4.0,-0.4
26,3.56,Summer tires,0,1,1,Moderate,13.7,0,0,54.0,-3.1
25,3.25,Summer tires,0,1,1,Moderate,13.0,0,0,59.0,-3.8
32,5.18,Summer tires,0,1,1,Moderate,16.2,0,0,30.0,-0.6
20,1.6,Summer tires,1,1,1,Moderate,8.0,0,0,51.0,-8.8
20,3.58,Summer tires,1,1,1,Moderate,17.9,0,0,49.0,1.1
7,0.8,Summer tires,1,0,0,Moderate,11.4,1,0,24.0,-5.4
20,1.8,Summer tires,1,1,1,Moderate,9.0,1,0,46.0,-7.8
1,0.19,Summer tires,1,0,0,Moderate,10.9,0,0,15.0,-5.9
20,3.84,Summer tires,1,1,1,Moderate,19.2,1,0,43.0,2.4
8,1.25,Summer tires,1,0,0,Moderate,15.6,0,0,26.0,-1.2
22,1.98,Summer tires,1,1,1,Moderate,9.0,0,0,34.0,-7.8
20,3.62,Summer tires,1,1,1,Moderate,18.1,0,0,51.0,1.3
20,1.46,Summer tires,1,1,1,Moderate,7.3,0,0,44.0,-9.5
20,3.64,Summer tires,1,1,1,Moderate,18.2,0,0,49.0,1.4
26,3.33,Summer tires,1,1,0,Moderate,12.8,0,0,37.0,-4.0
76,11.25,Summer tires,0,1,1,Moderate,14.8,0,0,53.0,-2.0
4,0.5,Summer tires,1,0,0,Moderate,12.6,0,0,20.0,-4.2
19,1.46,Summer tires,1,1,1,Moderate,7.7,0,0,44.0,-9.1
20,3.6,Summer tires,1,1,1,Moderate,18.0,0,0,47.0,1.2
20,1.42,Summer tires,1,1,1,Moderate,7.1,0,0,44.0,-9.7
4,0.4,Summer tires,1,0,0,Moderate,10.1,0,0,21.0,-6.7
20,3.74,Summer tires,1,1,1,Moderate,18.7,0,0,40.0,1.9
20,1.78,Summer tires,1,1,1,Moderate,8.9,0,0,48.0,-7.9
20,3.7,Summer tires,1,1,1,Moderate,18.5,0,0,39.0,1.7
24,2.18,Summer tires,1,1,1,Moderate,9.1,0,0,37.0,-7.7
20,3.58,Summer tires,1,1,1,Moderate,17.9,0,0,42.0,1.1
12,1.16,Summer tires,1,0,0,Moderate,9.7,0,0,17.0,-7.1
5,1.02,Summer tires,1,0,0,Fast,20.4,0,0,14.0,3.6
22,2.24,Summer tires,1,1,1,Moderate,10.2,0,0,40.0,-6.6
20,3.94,Summer tires,1,1,1,Moderate,19.7,0,0,43.0,2.9
20,1.62,Summer tires,1,1,1,Moderate,8.1,0,0,49.0,-8.7
20,3.9,Summer tires,1,1,1,Moderate,19.5,0,0,41.0,2.7
2,0.35,Summer tires,1,0,0,Moderate,17.3,0,0,28.0,0.5
23,2.07,Summer tires,1,1,1,Moderate,9.0,0,0,35.0,-7.8
20,3.92,Summer tires,1,1,1,Moderate,19.6,0,0,45.0,2.8
20,1.98,Summer tires,1,1,1,Moderate,9.9,0,0,49.0,-6.9
20,3.88,Summer tires,1,1,1,Moderate,19.4,0,0,38.0,2.6
7,0.7,Summer tires,1,0,0,Moderate,10.0,0,0,18.0,-6.8
3,0.46,Summer tires,1,0,0,Moderate,15.2,0,0,24.0,-1.6
3,0.24,Summer tires,1,0,0,Moderate,9.8,0,0,23.0,-7.0
1,0.11,Summer tires,1,0,0,Moderate,10.8,0,0,17.0,-6.0
34,4.93,Summer tires,0,1,0,Normal,14.5,0,0,56.0,-2.3
29,3.77,Summer tires,0,1,0,Moderate,13.0,0,0,59.0,-3.8
138,19.6,Summer tires,0,1,0,Moderate,14.2,0,0,50.0,-2.6
1,0.09,Summer tires,1,0,0,Moderate,9.9,0,0,17.0,-6.9
19,1.67,Summer tires,1,1,1,Moderate,8.8,0,0,29.0,-8.0
20,3.72,Summer tires,1,1,1,Moderate,18.6,0,0,48.0,1.8
20,1.94,Summer tires,1,1,1,Moderate,9.7,0,0,34.0,-7.1
20,3.78,Summer tires,1,1,1,Moderate,18.9,0,0,48.0,2.1
1,0.11,Summer tires,1,0,0,Moderate,10.5,0,0,15.0,-6.3
19,1.69,Summer tires,1,1,1,Moderate,8.9,0,0,19.0,-7.9
20,4.0,Summer tires,1,1,1,Moderate,20.0,0,0,18.0,3.2
2,0.28,Summer tires,1,0,0,Moderate,13.9,0,0,25.0,-2.9
22,1.96,Summer tires,1,1,1,Moderate,8.9,0,0,41.0,-7.9
20,3.76,Summer tires,1,1,1,Moderate,18.8,0,0,43.0,2.0
1,0.1,Summer tires,1,0,0,Moderate,10.4,0,0,25.0,-6.4
5,0.67,Summer tires,1,0,0,Moderate,13.4,0,0,13.0,-3.4
20,1.58,Summer tires,1,1,1,Moderate,7.9,0,0,45.0,-8.9
20,3.58,Summer tires,1,1,1,Moderate,17.9,0,0,46.0,1.1
7,0.57,Summer tires,1,0,0,Moderate,8.1,0,0,15.0,-8.7
12,1.32,Winter tires,0,0,1,Moderate,11.0,0,0,35.0,-5.8
17,2.13,Winter tires,1,1,0,Moderate,12.5,0,0,36.0,-4.3
19,2.91,Winter tires,1,1,0,Normal,15.3,0,0,31.0,-1.5
20,2.0,Winter tires,1,1,1,Moderate,10.0,0,0,42.0,-6.8
20,3.72,Winter tires,1,1,1,Moderate,18.6,0,0,44.0,1.8
1,0.15,Winter tires,1,0,0,Moderate,15.4,0,0,12.0,-1.4
19,1.79,Winter tires,1,1,1,Moderate,9.4,0,0,45.0,-7.4
20,3.64,Winter tires,1,1,1,Moderate,18.2,0,0,41.0,1.4
20,1.72,Winter tires,1,1,1,Moderate,8.6,0,0,35.0,-8.2
20,3.68,Winter tires,1,1,1,Moderate,18.4,0,0,43.0,1.6
30,3.0,Winter tires,1,1,0,Moderate,10.0,0,0,28.0,-6.8
20,3.74,Winter tires,1,1,1,Moderate,18.7,0,0,45.0,1.9
19,1.79,Winter tires,1,1,1,Moderate,9.4,0,0,55.0,-7.4
20,3.66,Winter tires,1,1,1,Moderate,18.3,0,0,43.0,1.5
52,7.49,Winter tires,0,1,1,Normal,14.4,0,0,62.0,-2.4
89,13.17,Winter tires,0,1,0,Moderate,14.8,0,0,49.0,-2.0
4,0.5,Winter tires,1,0,0,Moderate,12.5,0,0,27.0,-4.3
8,0.88,Winter tires,1,0,0,Moderate,11.0,0,0,27.0,-5.8
32,3.17,Winter tires,0,1,0,Moderate,9.9,0,0,53.0,-6.9
19,1.73,Winter tires,1,1,1,Moderate,9.1,0,0,44.0,-7.7
20,3.86,Winter tires,1,1,1,Moderate,19.3,0,0,53.0,2.5
20,3.76,Winter tires,1,1,1,Moderate,18.8,0,0,49.0,2.0
25,2.5,Winter tires,1,1,1,Moderate,10.0,0,0,42.0,-6.8
20,3.74,Winter tires,1,1,1,Moderate,18.7,0,0,51.0,1.9
20,1.88,Winter tires,1,1,1,Moderate,9.4,0,0,51.0,-7.4
20,3.88,Winter tires,1,1,1,Moderate,19.4,0,0,52.0,2.6
6,0.46,Winter tires,1,0,0,Moderate,7.6,0,0,31.0,-9.2
5,1.06,Winter tires,1,0,0,Moderate,21.1,0,0,26.0,4.3
206,28.22,Winter tires,0,1,0,Moderate,13.7,0,0,62.0,-3.1
22,3.17,Winter tires,1,1,0,Moderate,14.4,0,0,50.0,-2.4
22,3.32,Winter tires,1,1,0,Moderate,15.1,0,0,46.0,-1.7
24,3.29,Winter tires,1,1,1,Moderate,13.7,0,1,42.0,-3.1
20,4.5,Winter tires,1,1,1,Moderate,22.5,0,1,50.0,5.7
20,2.28,Winter tires,1,1,1,Moderate,11.4,0,1,41.0,-5.4
20,4.44,Winter tires,1,1,1,Moderate,22.2,0,1,50.0,5.4
2,0.4,Winter tires,0,0,0,Moderate,20.0,0,0,22.0,3.2
26,3.12,Winter tires,1,1,0,Moderate,12.0,0,1,47.0,-4.8
20,4.22,Winter tires,1,1,1,Moderate,21.1,0,1,47.0,4.3
20,2.14,Winter tires,1,1,1,Moderate,10.7,0,0,50.0,-6.1
20,4.14,Winter tires,1,1,1,Moderate,20.7,0,0,50.0,3.9
15,1.91,Winter tires,1,0,0,Moderate,12.7,0,0,21.0,-4.1
2,0.26,Winter tires,1,1,1,Normal,13.0,0,0,24.0,-3.8
2,0.33,Winter tires,1,1,1,Normal,16.7,0,0,21.0,-0.1
20,1.66,Winter tires,1,1,1,Normal,8.3,0,0,42.0,-8.5
20,4.18,Winter tires,1,1,1,Normal,20.9,0,0,58.0,4.1
20,2.08,Winter tires,1,1,1,Normal,10.4,0,0,50.0,-6.4
20,4.02,Winter tires,1,1,1,Normal,20.1,0,0,46.0,3.3
20,2.38,Winter tires,1,1,1,Normal,11.9,0,0,53.0,-4.9
20,3.76,Winter tires,1,1,1,Normal,18.8,0,0,52.0,2.0
22,2.49,Winter tires,1,1,1,Normal,11.3,0,0,48.0,-5.5
20,4.0,Winter tires,1,1,1,Normal,20.0,0,0,36.0,3.2
20,1.86,Winter tires,1,1,1,Normal,9.3,0,0,52.0,-7.5
20,3.68,Winter tires,1,1,1,Normal,18.4,0,0,56.0,1.6
20,2.08,Winter tires,1,1,1,Normal,10.4,0,0,54.0,-6.4
20,3.98,Winter tires,1,1,1,Normal,19.9,0,0,54.0,3.1
175,25.03,Winter tires,0,1,0,Normal,14.3,0,0,57.0,-2.5
7,0.97,Winter tires,1,0,0,Normal,13.8,0,0,28.0,-3.0
2,0.39,Winter tires,1,0,0,Normal,19.7,0,0,12.0,2.9
40,6.36,Winter tires,0,1,1,Moderate,15.9,0,0,52.0,-0.9
36,5.62,Winter tires,0,1,1,Moderate,15.6,0,0,53.0,-1.2
2,0.26,Winter tires,1,0,0,Moderate,12.9,0,0,22.0,-3.9
2,16.8,Winter tires,1,0,0,Moderate,16.8,0,0,22.0,0.0
20,2.08,Winter tires,1,1,1,Moderate,10.4,0,0,51.0,-6.4
